id,Nathalie Arthaud,Nicolas Dupont-Aignan,Valérie Pecresse,Anne Hidalgo,Yannick Jadot,Eric Zemmour,Fabien Roussel,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
774,0,0,1,0,3,2,0,0,0,4,0,0
775,0,0,2,0,3,0,0,0,0,4,1,0
778,0,0,0,1,0,0,2,3,0,4,0,0
780,0,0,0,2,0,0,0,3,0,4,1,0
783,0,0,0,1,3,0,0,2,0,0,4,0
784,1,0,0,0,2,0,0,0,0,0,3,4
786,0,0,0,1,2,0,3,0,0,0,4,0
792,1,0,0,2,3,0,0,0,0,0,4,0
798,0,0,0,0,3,0,0,0,0,2,4,1
799,1,0,0,0,3,0,0,0,0,0,2,4
800,0,0,0,1,2,0,0,0,0,0,4,3
807,0,0,0,2,3,0,0,0,0,1,4,0
810,0,0,0,0,3,0,1,0,0,0,4,2
812,0,0,0,0,3,0,1,0,0,0,4,2
815,0,0,0,0,0,3,0,2,4,0,1,0
819,0,0,0,4,3,0,1,0,0,0,0,2
820,0,0,0,0,2,0,3,0,0,0,4,1
822,0,0,0,0,0,2,0,1,0,4,3,0
825,0,0,0,2,3,0,0,0,0,1,4,0
832,0,0,0,2,4,0,0,0,0,1,3,0
837,1,0,0,0,2,0,0,0,0,0,3,4
840,0,0,0,0,3,0,0,1,0,0,2,4
845,2,0,0,0,0,0,0,1,0,0,4,3
848,1,0,0,0,0,0,2,0,0,0,4,3
849,0,0,0,2,1,0,0,0,0,3,4,0
856,1,0,0,0,3,0,0,0,0,0,4,2
858,1,0,0,0,2,0,0,0,0,0,3,4
862,1,0,0,0,2,0,3,0,0,0,4,0
863,4,0,0,0,0,0,1,0,0,0,2,3
868,1,0,0,0,2,0,0,0,0,0,3,4
870,2,0,0,0,1,0,0,0,0,0,4,3
877,0,0,0,4,3,0,0,0,0,2,1,0
883,0,0,0,2,3,0,0,0,0,0,4,1
885,2,0,0,0,0,0,1,0,0,0,4,3
886,2,0,0,3,4,0,0,0,0,1,0,0
887,0,0,1,0,0,0,3,0,0,4,2,0
888,0,0,0,2,3,0,0,0,0,0,4,1
891,1,0,0,0,3,0,0,0,0,0,4,2
892,0,2,0,0,0,0,0,4,1,0,3,0
894,0,0,0,3,4,0,0,0,0,1,2,0
897,0,1,0,0,0,0,0,3,0,4,2,0
898,2,0,0,0,1,0,0,0,0,0,3,4
902,0,0,0,1,3,0,2,0,0,0,4,0
910,0,0,0,3,4,0,0,0,0,2,1,0
913,0,0,0,1,4,0,0,0,0,2,3,0
914,1,0,0,0,0,0,2,0,0,0,4,3
927,4,0,0,0,0,0,2,0,0,0,3,1
932,0,0,0,2,3,0,0,0,0,0,4,1
935,0,0,0,4,3,0,1,0,0,2,0,0
936,0,0,0,1,3,0,0,0,0,0,4,2
939,2,0,0,0,1,0,0,0,0,0,3,4
941,0,0,0,1,4,0,2,0,0,0,3,0
947,0,0,0,1,3,0,0,0,0,0,4,2
950,0,0,0,1,4,0,0,0,0,2,3,0
953,0,0,0,0,3,0,2,0,0,0,4,1
973,0,0,0,1,2,0,0,0,0,0,4,3
975,0,0,2,1,4,0,0,0,0,3,0,0
981,0,0,0,0,4,0,2,0,0,0,3,1
982,0,0,2,0,3,0,1,0,0,4,0,0
984,0,0,0,1,0,0,0,3,0,2,4,0
990,0,0,0,0,1,0,0,2,0,4,3,0
1008,1,0,0,0,2,0,0,0,0,0,4,3
1010,3,0,0,0,0,0,1,0,0,0,2,4
1016,0,0,0,3,2,0,4,0,0,0,1,0
1019,0,0,0,1,3,0,0,0,0,0,4,2
1020,0,0,0,3,1,0,2,0,0,0,4,0
1022,0,0,0,0,2,0,1,0,0,0,4,3
1024,1,0,0,0,2,0,0,0,0,0,4,3
1031,1,0,0,3,2,0,0,0,0,0,4,0
1040,3,0,0,0,1,0,0,0,0,0,2,4
1041,1,0,0,0,3,0,0,0,0,0,4,2
1046,1,0,0,0,4,0,0,2,0,0,3,0
1048,0,2,0,0,0,3,0,0,4,0,1,0
1053,0,0,0,0,2,0,3,0,0,0,4,1
1054,0,0,3,0,2,1,0,0,0,4,0,0
1060,0,0,0,1,2,0,0,0,0,0,3,4
1061,0,0,0,1,3,0,2,0,0,0,4,0
1062,0,0,0,2,3,0,0,0,0,1,4,0
1064,1,0,0,0,3,0,0,0,0,0,4,2
1065,3,0,0,2,0,0,0,1,0,0,4,0
1067,0,0,3,2,1,0,0,0,0,4,0,0
1068,1,0,0,0,2,0,0,0,0,0,4,3
1069,0,0,3,0,0,4,0,0,1,2,0,0
1071,0,0,0,1,0,0,2,0,0,0,3,4
1073,0,0,0,3,4,0,0,0,0,0,2,1
1074,0,0,0,2,1,0,0,0,0,3,4,0
